ID	Chromosome	Start	Stop	Symbol	Biotype
ENSMUSG00000095802	X	29128146	29149186	Gm7415	unprocessed_pseudogene
ENSMUSG00000103100	1	181686430	181690242	Gm37664	TEC
ENSMUSG00000110208	7	45922215	45924174	Gm45442	antisense
ENSMUSG00000109673	7	45933850	45934160	Gm9712	processed_pseudogene
ENSMUSG00000046556	8	95323011	95331950	Zfp319	protein_coding
ENSMUSG00000094981	7	22200341	22201264	Gm8653	protein_coding
ENSMUSG00000060461	9	78367052	78368177	Dppa5a	protein_coding
ENSMUSG00000040189	7	45924072	45948963	Ccdc114	protein_coding
ENSMUSG00000102004	7	40674737	40691273	4933402C06Rik	lincRNA
ENSMUSG00000022881	16	23113943	23127737	Rfc4	protein_coding
ENSMUSG00000096151	7	107986693	107992723	Olfr477	protein_coding
ENSMUSG00000082309	11	35323199	35323670	Gm12123	processed_pseudogene
ENSMUSG00000074203	8	84723007	84726844	G430095P16Rik	protein_coding
ENSMUSG00000056427	11	35121224	35708507	Slit3	protein_coding
ENSMUSG00000094149	7	22228564	22229484	Gm8453	protein_coding
ENSMUSG00000087526	16	13354374	13468755	Gm15738	antisense
ENSMUSG00000090206	8	95310566	95326323	Tepp	protein_coding
ENSMUSG00000099034	15	75642129	75653643	2810039B14Rik	unitary_pseudogene
ENSMUSG00000040028	8	4285382	4325413	Elavl1	protein_coding
ENSMUSG00000001911	8	84699876	84800344	Nfix	protein_coding
ENSMUSG00000080841	X	106821940	106822231	Gm14880	processed_pseudogene
ENSMUSG00000057176	7	127582383	127588595	Ccdc189	protein_coding
ENSMUSG00000109411	7	22253964	22254785	Gm18059	processed_pseudogene
ENSMUSG00000073974	7	102583510	102591992	Olfr551	protein_coding
ENSMUSG00000078812	11	69916714	69921958	Eif5a	protein_coding
ENSMUSG00000109857	16	13462546	13467237	Gm45563	processed_transcript
ENSMUSG00000107798	6	87851209	87852295	Gm44064	TEC
ENSMUSG00000101948	7	22256437	22257343	Gm4557	unprocessed_pseudogene
ENSMUSG00000111131	10	41826538	41829121	RP23-205H11.3	TEC
ENSMUSG00000102324	9	107630776	107632539	Gm19721	TEC
ENSMUSG00000073856	7	118855752	118972652	Iqck	protein_coding
ENSMUSG00000109444	7	22266363	22266861	Gm18466	processed_pseudogene
ENSMUSG00000051258	13	21610978	21614022	Olfr1362	protein_coding
ENSMUSG00000081224	X	29369807	29379787	Gm2066	unprocessed_pseudogene
ENSMUSG00000048264	13	9276528	9668928	Dip2c	protein_coding
ENSMUSG00000106207	3	140169284	140170211	Gm19184	processed_pseudogene
ENSMUSG00000070873	7	4237754	4243463	Lilra5	protein_coding
ENSMUSG00000104596	3	140506718	140507267	Gm19080	processed_pseudogene
ENSMUSG00000108997	8	10732676	10736533	Gm45045	lincRNA
ENSMUSG00000107945	7	13439503	13440292	Rpl7a-ps14	processed_pseudogene
ENSMUSG00000102693	1	3073253	3074322	4933401J01Rik	TEC
ENSMUSG00000047686	X	106837082	106840644	Zcchc5	protein_coding
ENSMUSG00000101350	Y	57821935	57824297	Gm28962	lincRNA
ENSMUSG00000004980	6	51460932	51469894	Hnrnpa2b1	protein_coding
ENSMUSG00000047417	10	80540922	80561560	Rexo1	protein_coding
ENSMUSG00000082169	4	36003238	36004179	Gm12369	processed_pseudogene
ENSMUSG00000101908	Y	28443743	28444438	Gm21642	unprocessed_pseudogene
ENSMUSG00000091459	16	61105150	61105408	Gm17054	processed_pseudogene
ENSMUSG00000045083	4	35706647	36951747	Lingo2	protein_coding
ENSMUSG00000083620	6	12857397	12858390	Gm15529	processed_pseudogene
ENSMUSG00000109271	8	10738890	10770849	Gm45046	lincRNA
ENSMUSG00000108944	7	22285469	22285989	Gm4558	processed_pseudogene
ENSMUSG00000030815	7	127573340	127583307	Phkg2	protein_coding
ENSMUSG00000039110	11	94501347	94521742	Mycbpap	protein_coding
ENSMUSG00000102146	Y	21610496	21613843	Gm38054	lincRNA
ENSMUSG00000093871	7	22328794	22329717	Gm4187	protein_coding
ENSMUSG00000108050	6	12917525	12918467	Gm44472	TEC
ENSMUSG00000039518	17	35552128	35557180	Cdsn	protein_coding
ENSMUSG00000022906	16	35938470	35972605	Parp9	protein_coding
ENSMUSG00000061981	11	78037931	78060434	Flot2	protein_coding
ENSMUSG00000102159	Y	21619726	21620421	Gm37476	unprocessed_pseudogene
ENSMUSG00000082147	X	39750826	39751216	Gm14570	processed_pseudogene
ENSMUSG00000095816	7	22352435	22353397	Vmn1r-ps70	unprocessed_pseudogene
ENSMUSG00000108979	7	118740449	118741181	1700016B15Rik	TEC
ENSMUSG00000024799	19	6062821	6068373	Tm7sf2	protein_coding
ENSMUSG00000098052	6	13055595	13056597	Gm5300	processed_pseudogene
ENSMUSG00000083845	X	39796584	39797153	Gm14571	processed_pseudogene
ENSMUSG00000008734	7	118972047	118995211	Gprc5b	protein_coding
ENSMUSG00000093917	7	22370122	22371039	Gm8660	protein_coding
ENSMUSG00000101404	6	81900464	81910800	1700009C05Rik	lincRNA
ENSMUSG00000102506	Y	21656866	21657480	Gm37369	unprocessed_pseudogene
ENSMUSG00000087380	6	31220351	31337404	2210408F21Rik	processed_transcript
ENSMUSG00000063780	15	98431225	98438638	Olfr282	protein_coding
ENSMUSG00000102826	Y	21686203	21686922	Gm38181	unprocessed_pseudogene
ENSMUSG00000084352	4	36444070	36444875	Gm12370	processed_pseudogene
ENSMUSG00000086311	11	35350069	35350785	Gm12122	sense_intronic
ENSMUSG00000030102	6	108213096	108551109	Itpr1	protein_coding
ENSMUSG00000049929	X	106920625	106933900	Lpar4	protein_coding
ENSMUSG00000026527	1	175059087	175492500	Rgs7	protein_coding
ENSMUSG00000084189	1	107290341	107302354	Gm8089	unprocessed_pseudogene
ENSMUSG00000092029	16	61377256	61377916	Gm9027	processed_pseudogene
ENSMUSG00000033740	1	6487231	6860940	St18	protein_coding
ENSMUSG00000081350	X	51218877	51219993	Gm5388	processed_pseudogene
ENSMUSG00000107837	6	66398551	66398716	Gm44281	processed_pseudogene
ENSMUSG00000030528	7	80454733	80535119	Blm	protein_coding
ENSMUSG00000028247	4	21879673	21912162	Coq3	protein_coding
ENSMUSG00000089682	14	54883377	54888234	Bcl2l2	protein_coding
ENSMUSG00000083228	4	4978507	4978874	Gm11779	processed_pseudogene
ENSMUSG00000053477	18	69343356	69689079	Tcf4	protein_coding
ENSMUSG00000092409	17	35561923	35562118	Gm9613	processed_pseudogene
ENSMUSG00000036202	2	52072837	52122383	Rif1	protein_coding
ENSMUSG00000034218	9	53439149	53536740	Atm	protein_coding
ENSMUSG00000109379	7	118785143	118787200	Gm44550	TEC
ENSMUSG00000087321	8	76862256	76863048	Gm5353	processed_pseudogene
ENSMUSG00000095543	7	22413583	22414506	Vmn1r148	protein_coding
ENSMUSG00000109853	13	110627288	110642730	Gm33045	lincRNA
ENSMUSG00000109517	7	118967668	118969686	Gm44763	antisense
ENSMUSG00000110719	8	88051511	88070810	RP23-336P20.1	unitary_pseudogene
ENSMUSG00000025408	10	127290774	127296288	Ddit3	protein_coding
ENSMUSG00000031618	8	76899442	77245012	Nr3c2	protein_coding
ENSMUSG00000104275	3	28852033	28854257	Gm37867	lincRNA
ENSMUSG00000022020	14	79334204	79390778	Naa16	protein_coding
ENSMUSG00000002020	12	84783212	84876532	Ltbp2	protein_coding
ENSMUSG00000094542	7	22437306	22438229	Vmn1r149	protein_coding
ENSMUSG00000111689	2	86593412	86598966	Olfr1082	protein_coding
ENSMUSG00000022529	16	3744093	3750790	Zfp263	protein_coding
ENSMUSG00000002129	11	4160350	4182541	Sf3a1	protein_coding
ENSMUSG00000090448	16	61460962	61461472	Gm17192	processed_pseudogene
ENSMUSG00000041801	1	135766119	135769136	Phlda3	protein_coding
ENSMUSG00000087099	4	5545238	5551223	Gm11782	lincRNA
ENSMUSG00000022262	15	28203752	28472045	Dnah5	protein_coding
ENSMUSG00000035168	2	59612042	59846149	Tanc1	protein_coding
ENSMUSG00000096871	7	22463110	22464075	Gm10665	protein_coding
ENSMUSG00000107032	6	23157985	23167392	Gm44942	processed_pseudogene
ENSMUSG00000053820	9	114330135	114330578	Bcl2a1c	protein_coding
ENSMUSG00000082042	7	4257701	4259355	Gm15923	unprocessed_pseudogene
ENSMUSG00000102482	3	28879812	28883458	Gm37924	TEC
ENSMUSG00000106989	6	23157985	23160061	Gm5989	processed_pseudogene
ENSMUSG00000044496	4	147940895	147947314	2510039O18Rik	protein_coding
ENSMUSG00000107016	6	23155825	23164093	RP24-301O17.2	processed_pseudogene
ENSMUSG00000107631	6	66398746	66398971	Gm44233	processed_pseudogene
ENSMUSG00000042165	3	92428032	92429423	Gm9774	protein_coding
ENSMUSG00000093758	12	101866949	101867295	Gm20701	processed_pseudogene
ENSMUSG00000060311	15	103753372	103755439	Mucl1	unprocessed_pseudogene
ENSMUSG00000093579	12	101913240	101915335	Gm20036	processed_transcript
ENSMUSG00000031708	8	83571698	83607971	Tecr	protein_coding
ENSMUSG00000093437	12	101906080	101906539	Gm20702	processed_pseudogene
ENSMUSG00000039774	4	47091909	47123070	Galnt12	protein_coding
ENSMUSG00000039269	17	35567450	35568952	2300002M23Rik	protein_coding
ENSMUSG00000068824	2	86606627	86607569	Olfr1083-ps	polymorphic_pseudogene
ENSMUSG00000021188	12	101834043	101913267	Trip11	protein_coding
ENSMUSG00000050762	17	24038144	24045954	Prss27	protein_coding
ENSMUSG00000074039	9	114368303	114377229	4930520O04Rik	processed_transcript
ENSMUSG00000040354	10	127296221	127311786	Mars	protein_coding
ENSMUSG00000033768	19	6418731	6544169	Nrxn2	protein_coding
ENSMUSG00000002221	5	27740080	27791691	Paxip1	protein_coding
ENSMUSG00000085783	16	62717037	62718450	Gm9816	processed_pseudogene
ENSMUSG00000032431	9	114375134	114390675	Crtap	protein_coding
ENSMUSG00000081723	7	4274189	4282645	Gm15931	unprocessed_pseudogene
ENSMUSG00000083064	1	91296045	91296936	Gm7785	processed_pseudogene
ENSMUSG00000084237	4	5602924	5603395	Gm11781	processed_pseudogene
ENSMUSG00000059043	16	3830878	3844747	Olfr15	protein_coding
ENSMUSG00000107479	6	66451949	66465738	Gm44029	lincRNA
ENSMUSG00000101653	Y	48311855	48343871	Gm20792	protein_coding
ENSMUSG00000083009	2	93940299	93940878	Gm1335	processed_pseudogene
ENSMUSG00000046861	4	116995317	117005277	Hectd3	protein_coding
ENSMUSG00000043929	X	94234599	94277724	Klhl15	protein_coding
ENSMUSG00000108743	7	4301348	4301714	Gm44881	processed_pseudogene
ENSMUSG00000022905	16	35978750	36037131	Kpna1	protein_coding
ENSMUSG00000108844	7	108019016	108019486	Gm6702	processed_pseudogene
ENSMUSG00000008958	3	95111022	95123051	Vps72	protein_coding
ENSMUSG00000081719	2	77962269	77963062	Gm13726	processed_pseudogene
ENSMUSG00000032987	15	98452588	98460395	Olfr281	protein_coding
ENSMUSG00000104343	1	175378853	175380676	5730408A14Rik	TEC
ENSMUSG00000094426	7	108029965	108033989	Olfr478	protein_coding
ENSMUSG00000087259	11	113043895	113201838	2610035D17Rik	lincRNA
ENSMUSG00000055194	13	111255013	111257749	Actbl2	protein_coding
ENSMUSG00000026327	1	107361198	107380475	Serpinb11	protein_coding
ENSMUSG00000039741	11	120232947	120292296	Bahcc1	protein_coding
ENSMUSG00000086066	4	5632328	5642284	4930423M02Rik	lincRNA
ENSMUSG00000085431	2	78051177	78194430	4930440I19Rik	lincRNA
ENSMUSG00000032890	4	120854816	120896579	Rims3	protein_coding
ENSMUSG00000086293	4	82692805	82693711	Gm11269	antisense
ENSMUSG00000084357	4	82642400	82642666	Gm11268	processed_pseudogene
ENSMUSG00000107775	6	66515893	66516541	Gm19764	processed_pseudogene
ENSMUSG00000081277	13	111361203	111361675	Gm15285	processed_pseudogene
ENSMUSG00000094286	4	47101032	47101478	Gm12424	processed_pseudogene
ENSMUSG00000008575	4	82290173	82705750	Nfib	protein_coding
ENSMUSG00000108086	6	66527014	66528928	Gm6786	processed_pseudogene
ENSMUSG00000073973	7	102597770	102608125	Olfr552	protein_coding
ENSMUSG00000079557	17	33685692	33718670	March2	protein_coding
ENSMUSG00000079260	9	114401105	114407276	Tmppe	protein_coding
ENSMUSG00000093853	7	22498761	22499678	Vmn1r151	protein_coding
ENSMUSG00000043855	7	108050693	108056783	Olfr479	protein_coding
ENSMUSG00000074235	8	76605226	76900621	Gm10649	bidirectional_promoter_lncRNA
ENSMUSG00000051669	16	5211828	5222299	AU021092	protein_coding
ENSMUSG00000045594	9	114401076	114474898	Glb1	protein_coding
ENSMUSG00000085937	11	68583264	68586957	Ccdc42os	antisense
ENSMUSG00000095383	7	22522967	22523890	Vmn1r152	protein_coding
ENSMUSG00000042750	X	136066564	136068236	Bex2	protein_coding
ENSMUSG00000075502	14	79451835	79454816	Kbtbd6	protein_coding
ENSMUSG00000073972	7	102611281	102618218	Olfr553	protein_coding
ENSMUSG00000102230	Y	21771563	21772255	Gm31335	unprocessed_pseudogene
ENSMUSG00000100621	19	6076945	6082256	Gm28374	protein_coding
ENSMUSG00000074378	7	13450841	13473449	Bsph1	protein_coding
ENSMUSG00000073971	7	102638432	102642555	Olfr554	protein_coding
ENSMUSG00000073408	17	35635752	35643695	Dpcr1	protein_coding
ENSMUSG00000024797	19	6067842	6080324	Vps51	protein_coding
ENSMUSG00000047648	10	11281330	11298052	Fbxo30	protein_coding
ENSMUSG00000050921	X	107088492	107104974	P2ry10	protein_coding
ENSMUSG00000091968	17	32788394	32789591	Gm17115	antisense
ENSMUSG00000028557	4	109451098	109484728	Rnf11	protein_coding
ENSMUSG00000081188	X	51238844	51239532	Gm14621	processed_pseudogene
ENSMUSG00000061778	X	164936169	164980375	Mospd2	protein_coding
ENSMUSG00000020583	12	8947929	8972028	Matn3	protein_coding
ENSMUSG00000109846	8	34658106	34659369	Gm45627	lincRNA
ENSMUSG00000090588	17	35617923	35626637	Gm9573	protein_coding
ENSMUSG00000032346	9	78376109	78378725	Ooep	protein_coding
ENSMUSG00000098225	16	32726666	32727605	Gm9556	processed_pseudogene
ENSMUSG00000107687	7	13480749	13481070	Gm44254	processed_pseudogene
ENSMUSG00000098644	7	13525633	13526068	Bsph2-ps	unprocessed_pseudogene
ENSMUSG00000090509	17	35601549	35650571	Sfta2	protein_coding
ENSMUSG00000024201	17	56326062	56402870	Kdm4b	protein_coding
ENSMUSG00000039449	2	4622058	4652113	Prpf18	protein_coding
ENSMUSG00000094748	7	22533964	22534887	Gm8677	protein_coding
ENSMUSG00000087210	1	107385200	107387412	Gm15391	lincRNA
ENSMUSG00000085421	11	113203315	113209669	4732490B19Rik	lincRNA
ENSMUSG00000083174	X	40007137	40008588	Gm7190	processed_pseudogene
ENSMUSG00000020476	11	5788488	5800962	Dbnl	protein_coding
ENSMUSG00000100987	1	133962162	133971938	Gm1627	lincRNA
ENSMUSG00000099861	Y	7994833	7997168	Gm29049	protein_coding
ENSMUSG00000080996	X	40137008	40137556	Gm4986	processed_pseudogene
ENSMUSG00000110251	7	102647630	102648166	Gm2996	processed_pseudogene
ENSMUSG00000086157	X	39870500	40475561	Gm14643	processed_transcript
ENSMUSG00000099507	1	134032441	134033378	Gm18970	processed_pseudogene
ENSMUSG00000086890	4	117002166	117003012	1700021J08Rik	antisense
ENSMUSG00000022025	14	79637690	79662170	Lect1	protein_coding
ENSMUSG00000080903	X	40001217	40001887	Gm16383	processed_pseudogene
ENSMUSG00000106159	3	140627180	140627432	Gm31211	processed_pseudogene
ENSMUSG00000025939	1	16540790	16619489	Ube2w	protein_coding
ENSMUSG00000074655	3	28892617	28926724	Gm1527	protein_coding
ENSMUSG00000092384	10	127289696	127290788	Gm4189	processed_transcript
ENSMUSG00000082005	X	40000782	40001210	Gm7189	processed_pseudogene
ENSMUSG00000095324	Y	8069168	8071507	Gm20825	protein_coding
ENSMUSG00000085501	11	120235234	120236122	Gm11772	antisense
ENSMUSG00000080976	11	87304673	87304944	Gm11490	processed_pseudogene
ENSMUSG00000041559	1	134037254	134048277	Fmod	protein_coding
ENSMUSG00000106867	6	31288963	31291693	Gm43800	TEC
ENSMUSG00000047733	19	6080033	6080788	Tmem262	protein_coding
ENSMUSG00000046442	11	87226906	87359023	Ppm1e	protein_coding
ENSMUSG00000086324	16	35966752	35983230	Gm15564	antisense
ENSMUSG00000036925	15	103895859	103899309	Mucl2	protein_coding
ENSMUSG00000000134	X	7762560	7775202	Tfe3	protein_coding
ENSMUSG00000110804	2	86638765	86639725	Olfr1084	protein_coding
ENSMUSG00000085063	4	155616409	155616787	Gm16024	antisense
ENSMUSG00000049502	16	35926511	35939151	Dtx3l	protein_coding
ENSMUSG00000024792	19	6080762	6084944	Zfpl1	protein_coding
ENSMUSG00000057068	5	92555069	92591279	Fam47e	protein_coding
ENSMUSG00000106227	3	100692706	100700084	Gm43464	lincRNA
ENSMUSG00000029755	6	6877805	6882085	Dlx5	protein_coding
ENSMUSG00000019945	10	68430953	68541896	1700040L02Rik	protein_coding
ENSMUSG00000032878	11	28385685	28584324	Ccdc85a	protein_coding
ENSMUSG00000025758	3	40800019	40816883	Plk4	protein_coding
ENSMUSG00000078640	11	102576398	102579461	Gm11627	protein_coding
ENSMUSG00000029062	4	155624854	155649938	Cdk11b	protein_coding
ENSMUSG00000029414	5	123749716	123821593	Kntc1	protein_coding
ENSMUSG00000086201	13	111361840	111368680	Gm6270	lincRNA
ENSMUSG00000029019	4	147985788	147987205	Nppb	protein_coding
ENSMUSG00000082258	13	111361676	111361919	Gm15289	processed_pseudogene
ENSMUSG00000083579	16	3926428	3926740	Gm15538	processed_pseudogene
ENSMUSG00000109378	7	30563344	30567960	U2af1l4	protein_coding
ENSMUSG00000039789	16	3858321	3884561	Zfp597	protein_coding
ENSMUSG00000108728	15	98469896	98478982	Olfr240-ps1	transcribed_unprocessed_pseudogene
ENSMUSG00000004500	7	12965838	12974236	Zfp324	protein_coding
ENSMUSG00000028457	4	43267159	43373833	Atp8b5	protein_coding
ENSMUSG00000067001	1	107399655	107452689	Serpinb7	protein_coding
ENSMUSG00000102457	1	16618560	16621539	Gm38342	TEC
ENSMUSG00000109437	7	51631725	51632653	Gm45072	TEC
ENSMUSG00000062524	7	4337724	4345164	Ncr1	protein_coding
ENSMUSG00000030500	7	51622006	51671119	Slc17a6	protein_coding
ENSMUSG00000091523	11	79481719	79484031	AU040972	antisense
ENSMUSG00000055341	13	67292450	67306467	Zfp457	protein_coding
ENSMUSG00000059208	17	33646233	33686860	Hnrnpm	protein_coding
ENSMUSG00000093938	11	79515056	79523762	Evi2b	protein_coding
ENSMUSG00000005982	16	3872375	3904780	Naa60	protein_coding
ENSMUSG00000101616	Y	8087690	8087797	Gm29047	unprocessed_pseudogene
ENSMUSG00000053581	5	139471211	139484549	Zfand2a	protein_coding
ENSMUSG00000090458	5	113842601	113843116	Gm17122	antisense
ENSMUSG00000003662	2	127240938	127247816	Ciao1	protein_coding
ENSMUSG00000100473	Y	28518281	28518973	Gm21804	unprocessed_pseudogene
ENSMUSG00000075176	2	86653665	86662019	Olfr1085	protein_coding
ENSMUSG00000100312	Y	8092144	8102756	Gm29048	transcribed_unprocessed_pseudogene
ENSMUSG00000105777	3	140692038	140760704	Gm43049	lincRNA
ENSMUSG00000110690	8	83600013	83600700	RP23-212H13.4	processed_pseudogene
ENSMUSG00000004530	5	113842436	113908758	Coro1c	protein_coding
ENSMUSG00000110580	8	83576044	83585919	RP23-212H13.8	antisense
ENSMUSG00000110471	8	83584087	83585525	RP23-212H13.6	sense_intronic
ENSMUSG00000036658	13	21636623	21642518	Olfr11	protein_coding
ENSMUSG00000100258	Y	8137439	8138136	Gm29045	unprocessed_pseudogene
ENSMUSG00000033323	18	80407959	80469695	Ctdp1	protein_coding
ENSMUSG00000093827	14	4938879	4967273	Gm10410	unprocessed_pseudogene
ENSMUSG00000047085	7	44429018	44463351	Lrrc4b	protein_coding
ENSMUSG00000051076	3	100825459	100896922	Vtcn1	protein_coding
ENSMUSG00000055202	17	32795676	32809853	Zfp811	protein_coding
ENSMUSG00000095465	3	140839097	140839637	Gm6214	processed_pseudogene
ENSMUSG00000105889	3	121823444	121823849	Gm42776	processed_pseudogene
ENSMUSG00000096258	8	10808688	10809128	Rps16-ps3	processed_pseudogene
ENSMUSG00000086806	4	148001091	148004014	Gm13054	antisense
ENSMUSG00000104595	3	121862842	121863218	Gm42593	processed_pseudogene
ENSMUSG00000041616	4	148000722	148002079	Nppa	protein_coding
ENSMUSG00000101192	Y	28624715	28627952	Gm29122	lincRNA
ENSMUSG00000021944	14	63198922	63271692	Gata4	protein_coding
ENSMUSG00000029462	5	122354369	122364984	Vps29	protein_coding
ENSMUSG00000082249	4	117015127	117015766	Gm12997	processed_pseudogene
ENSMUSG00000031530	8	34807297	34819894	Dusp4	protein_coding
ENSMUSG00000050312	16	62732444	62786818	Nsun3	protein_coding
ENSMUSG00000108961	8	10858750	10866186	Gm32540	lincRNA
ENSMUSG00000008301	18	56562443	56587712	Phax	protein_coding
ENSMUSG00000028357	4	63165634	63172131	Kif12	protein_coding
ENSMUSG00000023944	17	45567775	45573271	Hsp90ab1	protein_coding
ENSMUSG00000049737	13	21656880	21663386	Olfr1361	protein_coding
ENSMUSG00000041361	9	71504347	71592360	Myzap	protein_coding
ENSMUSG00000090242	10	11386875	11387603	Rpl17-ps11	processed_pseudogene
ENSMUSG00000055493	10	11343404	11459644	Epm2a	protein_coding
ENSMUSG00000039096	11	94539798	94549255	Rsad1	protein_coding
ENSMUSG00000019796	10	7589800	7625483	Lrp11	protein_coding
ENSMUSG00000019883	10	29313166	29347469	Echdc1	protein_coding
ENSMUSG00000075175	2	86676218	86680092	Olfr1086	protein_coding
ENSMUSG00000027963	3	116007462	116029017	Extl2	protein_coding
